CODE_PRODUIT;CODE_ADHERENT;CODE_SITE;SURFACE_PREVISIONNELLE
CO0100;0000173391;D464;30
CO0100;0000248024;D106;2
CO0100;0000293457;D202;12.62
CO0100;0000294227;D416;16.3
CO0100;0000294899;D416;31
CO0100;0000295592;D106;30
CO0100;0000295691;D464;26.21
CO0100;0000297319;D210;4
CO0100;0000297572;D106;50
CO0100;0000299834;D106;10
CO0100;0000299894;D464;4
CO0100;0000300078;D202;2.9
CO0100;0000301131;D416;2
CO0100;0000301639;D202;5
CO0100;0000302250;D202;4
CO0100;0000302321;D202;20
CO0100;0000302377;D106;9.22
CO0100;0000302527;D212;18
CO0100;0000302672;D202;6
CO0100;0000455001;D464;23
CO0100;0000455397;D416;2.5
CO0100;0000459289;D202;0.01
CO0100;0000459388;D464;2
CO0100;0000461784;D106;6.05
CO0100;0000500001;D210;0.66
CO0100;0000501814;D202;20
CO0100;0000502071;D202;6.5
CO0100;0000503944;D106;0.01
CO0100;0002036560;D106;7.26
CO0100;0002036680;D464;12
CO0100;0002037085;D464;85
CO0100;0002037213;D416;30
CO0100;0002037409;D106;4
CO0100;0002037545;D106;6.99
CO0100;0000001704;D632;14.82
CO0100;0000022406;D632;8
CO0100;0000022436;D632;7.3
CO0100;0000023526;D632;20.21
CO0100;0000033175;D632;22
CO0100;0000033222;D632;1
CO0100;0000033462;D020;23.8
CO0100;0000033821;D632;5.897
CO0100;0000033835;D059;10.3
CO0100;0000034032;D020;40.31
CO0100;0000034179;D037;20
CO0100;0000045880;D020;4.67
CO0100;0000055991;D632;32
CO0100;0000073035;D020;28.24
CO0100;0000087094;D632;40
CO0100;0000088197;D037;3
CO0100;0000088482;D037;7.35
CO0100;0000090054;D046;0.001
CO0100;0000136252;D405;15
CO0100;0000231719;D405;31
CO0100;0000233193;D020;32.69
CO0100;0000250154;D402;33
CO0100;0000250251;D402;32.69
CO0100;0000255647;D402;0.001
CO0100;0000285249;D405;50
CO0100;0000290596;D402;7.5
CO0100;0000299840;D272;8.54
CO0100;0000299883;D020;17.15
CO0100;0000300058;D490;24.34
CO0100;0000300074;D632;56
CO0100;0000300356;D405;25
CO0100;0000301202;D632;14
CO0100;0000301613;D037;12
CO0100;0000301622;D632;29.837
CO0100;0000301938;D020;1.2
CO0100;0000384702;D020;27.39
CO0100;0000390680;D632;17
CO0100;0000391340;D632;12
CO0100;0000391346;D632;12
CO0100;0000391359;D632;9.3
CO0100;0000391359;D635;10
CO0100;0000391399;D632;8.41
CO0100;0000391454;D632;25.94
CO0100;0000391582;D632;8
CO0100;0000392608;D632;36.17
CO0100;0000394722;D667;15.901
CO0100;0000435694;D402;7
CO0100;0000438014;D402;35
CO0100;0002036581;D635;10
CO0100;0002036582;D632;3
CO0100;0002036582;D635;10
CO0100;0002036778;D020;9.28
CO0100;0002036948;D012;14.98
CO0100;0002037181;D632;10
CO0100;0002037221;D632;1.5
CO0100;0002037283;D632;15
CO0100;0002037423;D632;10
CO0100;0002037491;D014;7
CO0100;0002037511;D659;18
CO0100;0000119583;D412;21
CO0100;0000124142;D440;18.33
CO0100;0000137784;D440;20
CO0100;0000149156;D439;34
CO0100;0000205475;D439;39.16
CO0100;0000241496;D412;12.5
CO0100;0000243212;D439;33.87
CO0100;0000243683;D439;36
CO0100;0000248835;D439;35
CO0100;0000251004;D442;12
CO0100;0000263871;D418;6.4
CO0100;0000286635;D440;4.37
CO0100;0000286723;D439;18
CO0100;0000287713;D157;10
CO0100;0000290244;D412;10.8
CO0100;0000290805;D439;24.04
CO0100;0000291146;D439;15.39
CO0100;0000291410;D412;21
CO0100;0000293611;D442;15.13
CO0100;0000295614;D439;15
CO0100;0000297330;D439;15
CO0100;0000298300;D439;10
CO0100;0000299835;D439;10
CO0100;0000299836;D228;18
CO0100;0000300403;D442;4.42
CO0100;0000300819;D442;55.72
CO0100;0000300905;D440;5.27
CO0100;0000301147;D412;13.72
CO0100;0000301243;D440;20
CO0100;0000301322;D115;9.23
CO0100;0000301340;D439;24.25
CO0100;0000301496;D439;16
CO0100;0000302322;D440;25.79
CO0100;0000302345;D157;17
CO0100;0000302549;D435;35
CO0100;0000122741;D217;10.18
CO0100;0000183298;D217;0.002
CO0100;0000231524;D462;22.28
CO0100;0000244785;D462;0.5
CO0100;0000248413;D462;8
CO0100;0000284314;D462;0.6
CO0100;0000285964;D462;9
CO0100;0000287592;D462;1
CO0100;0000292634;D217;14
CO0100;0000295086;D217;9.06
CO0100;0000299948;D456;0.005
CO0100;0000300701;D462;6.75
CO0100;0000300892;D216;3
CO0100;0000301977;D462;14
CO0100;0000302195;D217;20
CO0100;0000302305;D216;10
CO0100;0000302506;D217;22.05
CO0100;0000463991;D216;24
CO0100;0000500572;D216;27.51
CO0100;0000500618;D472;12.73
CO0100;0000500877;D216;2
CO0100;0000501906;D217;1
CO0100;0000502639;D216;15
CO0100;0000503321;D217;20.72
CO0100;0000504180;D216;14.76
CO0100;0000504324;D216;67.43
CO0100;0000504646;D217;10
CO0100;0000504954;D217;27.17
CO0100;0000505270;D476;4.85
CO0100;0000507172;D216;10
CO0100;0000111733;D490;50
CO0100;0000217625;D490;23.5
CO0100;0000243245;D490;57
CO0100;0000247214;D490;34.11
CO0100;0000255363;D119;5.02
CO0100;0000265609;D272;25
CO0100;0000291575;D490;15
CO0100;0000299954;D490;10.53
CO0100;0000300719;D490;18.68
CO0100;0000301360;D490;10
CO0100;0000301629;D271;11.7
CO0100;0000301866;D490;9
CO0100;0000301887;D490;7.44
CO0100;0000302463;D490;22
CO0100;0000415257;D119;6
CO0100;0000432153;D119;10
CO0100;0000432758;D119;11.82
CO0100;0000435617;D119;8
CO0100;0000436870;D490;11
CO0100;0000437132;D490;50
CO0100;0000437757;D490;7
CO0100;0000599088;D419;5
CO0100;0002036994;D490;8
CO0100;0002036995;D046;9
CO0100;0000102856;D104;43.71
CO0100;0000231905;D216;45
CO0100;0000295790;D222;2.04
CO0100;0000297484;D222;23.02
CO0100;0000299877;D222;1.72
CO0100;0000300474;D209;6.34
CO0100;0000300514;D209;5
CO0100;0000300661;D209;16.47
CO0100;0000301004;D222;9.2
CO0100;0000301654;D216;0.004
CO0100;0000391705;D632;48.84
CO0100;0000432560;D126;8.07
CO0100;0000458794;D104;10
CO0100;0000462165;D472;11.91
CO0100;0000462198;D104;11.58
CO0100;0000462220;D104;10.73
CO0100;0000462539;D209;3
CO0100;0000501236;D209;9.08
CO0100;0000501772;D222;10
CO0100;0000503298;D209;5.6
CO0100;0000504083;D222;23.18
CO0100;0000504166;D209;38.27
CO0100;0000504214;D222;8.37
CO0100;0000504254;D222;29
CO0100;0000504313;D222;20.89
CO0100;0000504318;D222;10
CO0100;0000505712;D222;9.13
CO0100;0000505935;D108;3
CO0100;0000505954;D222;3
CO0100;0002036952;D222;15.85
CO0100;0002037504;D104;7
CO0100;0000301436;D644;20
CO0100;0000302046;D658;2.8
CO0100;0000302521;D641;20.22
CO0100;0000390071;D641;11.345
CO0100;0000390206;D641;5
CO0100;0000390544;D644;24.1
CO0100;0000390970;D644;22
CO0100;0000392047;D643;17.9
CO0100;0000392135;D644;31.76
CO0100;0000392191;D644;10
CO0100;0000392437;D641;6
CO0100;0000392494;D644;5
CO0100;0000392644;D641;16.08
CO0100;0000392678;D641;7.297
CO0100;0000393097;D644;3.5
CO0100;0000393313;D644;29
CO0100;0000393313;D645;31.71
CO0100;0000394961;D644;16.64
CO0100;0000394968;D644;18.19
CO0100;0002036756;D641;12.947
CO0100;0002036929;D642;8.504
CO0100;0002036940;D644;35
CO0100;0002037403;D641;10.32
CO0100;0000301022;D653;1.383
CO0100;0000301915;D646;6.99
CO0100;0000302507;D642;6.05
CO0100;0000390091;D642;24.36
CO0100;0000390664;D642;4.37
CO0100;0000391325;D653;28.74
CO0100;0000391412;D642;10.75
CO0100;0000391488;D642;0.002
CO0100;0000391688;D643;18.44
CO0100;0000391745;D642;30.32
CO0100;0000391815;D283;46.9
CO0100;0000391987;D646;30.05
CO0100;0000392225;D656;135.32
CO0100;0000392733;D300;39.05
CO0100;0000392745;D653;46.708
CO0100;0000392780;D642;71.2
CO0100;0000392799;D642;3.07
CO0100;0000392801;D642;25
CO0100;0000392833;D281;71.54
CO0100;0000392837;D653;45.65
CO0100;0000392845;D646;23.99
CO0100;0000392861;D642;0.002
CO0100;0000392887;D642;15
CO0100;0000392950;D646;25
CO0100;0000393034;D642;21.05
CO0100;0000394070;D642;15.19
CO0100;0000394147;D642;5
CO0100;0000394521;D642;12.03
CO0100;0002036481;D283;10.74
CO0100;0002036869;D642;6.2
CO0100;0000109806;D300;150
CO0100;0000113231;D426;0.003
CO0100;0000113807;D426;70
CO0100;0000116359;D426;60
CO0100;0000117777;D435;36.4
CO0100;0000212879;D441;26.6
CO0100;0000230933;D426;40
CO0100;0000276969;D652;40
CO0100;0000281300;D435;57.73
CO0100;0000282499;D652;40
CO0100;0000287053;D405;26.25
CO0100;0000287086;D426;0.003
CO0100;0000288868;D426;22.94
CO0100;0000289176;D435;33
CO0100;0000289496;D271;15.89
CO0100;0000290211;D426;25
CO0100;0000291399;D441;25
CO0100;0000294348;D405;40
CO0100;0000300365;D272;14.87
CO0100;0000300465;D441;84.24
CO0100;0000300549;D405;20
CO0100;0000300714;D426;50
CO0100;0000301250;D652;20
CO0100;0000301484;D272;8
CO0100;0000301888;D441;35
CO0100;0000301928;D402;20
CO0100;0000302062;D405;40
CO0100;0000302068;D271;20
CO0100;0000302319;D405;20
CO0100;0000391274;D441;10
CO0100;0000391335;D652;36
CO0100;0000391487;D672;12.93
CO0100;0000391625;D441;22
CO0100;0000391634;D441;80
CO0100;0000391783;D675;50
CO0100;0000391988;D654;80
CO0100;0000392148;D675;40
CO0100;0000392251;D654;26.26
CO0100;0000392545;D654;95
CO0100;0000392746;D654;20
CO0100;0000392867;D652;30
CO0100;0000392976;D652;110
CO0100;0000393303;D675;77
CO0100;0000394577;D654;15
CO0100;0000394864;D441;10.676
CO0100;0002036483;D654;20
CO0100;0002036625;D652;18.75
CO0100;0002037562;D405;39
CO0100;0000101479;D476;24.8
CO0100;0000103609;D456;55
CO0100;0000103877;D476;20.89
CO0100;0000119218;D456;21.34
CO0100;0000121786;D456;11
CO0100;0000142595;D456;11.95
CO0100;0000174696;D223;4.08
CO0100;0000191049;D418;16.08
CO0100;0000228706;D143;14.78
CO0100;0000233963;D476;29.95
CO0100;0000249961;D418;15
CO0100;0000250502;D456;11.93
CO0100;0000276144;D456;10.18
CO0100;0000278090;D115;34.23
CO0100;0000279432;D143;47.62
CO0100;0000282224;D116;29.39
CO0100;0000285777;D456;13.653
CO0100;0000288714;D418;25
CO0100;0000289022;D116;12.93
CO0100;0000292315;D209;9.27
CO0100;0000292315;D418;17
CO0100;0000295207;D418;3.45
CO0100;0000295449;D456;17
CO0100;0000297374;D115;30.85
CO0100;0000299642;D209;4.06
CO0100;0000299852;D116;0.004
CO0100;0000300904;D143;18.45
CO0100;0000301128;D116;29.77
CO0100;0000301923;D115;5
CO0100;0000415422;D116;5
CO0100;0000421263;D116;27.82
CO0100;0000422880;D116;12.13
CO0100;0000423001;D115;0.003
CO0100;0000425982;D116;10
CO0100;0000425982;D456;17.3
CO0100;0000426356;D116;28
CO0100;0000426455;D116;2.32
CO0100;0000429546;D143;20
CO0100;0000429755;D116;25
CO0100;0000435408;D116;25
CO0100;0000436980;D116;17.35
CO0100;0000466081;D116;5.24
CO0100;0002037061;D456;16.1
CO0100;0002037092;D209;3.45
CO0100;0000301311;D617;47.39
CO0100;0000301390;D670;35.99
CO0100;0000302049;D670;30
CO0100;0000302095;D617;10
CO0100;0000302237;D617;40
CO0100;0000302370;D648;20
CO0100;0000390128;D617;30
CO0100;0000390200;D617;5
CO0100;0000390301;D648;8.31
CO0100;0000390724;D617;15
CO0100;0000390827;D617;5
CO0100;0000391199;D617;20
CO0100;0000391522;D617;15
CO0100;0000391613;D617;33
CO0100;0000391823;D641;21
CO0100;0000392034;D670;150
CO0100;0000392055;D617;7.804
CO0100;0000392201;D617;25
CO0100;0000392254;D617;33.56
CO0100;0000392281;D617;50
CO0100;0000392517;D670;25
CO0100;0000392532;D617;80
CO0100;0000392787;D670;74.03
CO0100;0000392814;D641;5
CO0100;0000392936;D670;3.52
CO0100;0000393616;D617;2.8
CO0100;0000394385;D617;33
CO0100;0000394972;D648;20
CO0100;0000394977;D641;10
CO0100;0000394992;D617;20
CO0100;0000395063;D617;25
CO0100;0002036561;D641;9.06
CO0100;0002037192;D617;30
CO0100;0000301053;D643;13.67
CO0100;0000301327;D643;2.645
CO0100;0000301572;D641;20.37
CO0100;0000302226;D643;18.14
CO0100;0000390010;D643;8.78
CO0100;0000390207;D643;11.12
CO0100;0000390458;D656;15
CO0100;0000390711;D643;6.943
CO0100;0000391258;D643;6.736
CO0100;0000391287;D643;15.29
CO0100;0000391708;D643;15.26
CO0100;0000391780;D643;17.98
CO0100;0000392196;D643;0.351
CO0100;0000392277;D643;4
CO0100;0000392488;D643;12.824
CO0100;0000392529;D643;20.376
CO0100;0000392790;D643;0.004
CO0100;0000392824;D643;5.38
CO0100;0000392853;D643;6.624
CO0100;0000392855;D643;1.363
CO0100;0000392870;D643;22.3
CO0100;0000392915;D643;0.001
CO0100;0000392948;D643;14.02
CO0100;0000392969;D643;10.495
CO0100;0000393000;D643;28.11
CO0100;0000393007;D643;10.07
CO0100;0000393059;D643;26.954
CO0100;0000393204;D643;4.05
CO0100;0000394695;D643;5.18
CO0100;0000394770;D643;20.91
CO0100;0000395002;D643;19.37
CO0100;0000395095;D643;4.87
CO0100;0000395177;D643;8.11
CO0100;0000395275;D643;12.18
CO0100;0000395453;D643;0.004
CO0100;0002036484;D641;2.56
CO0100;0000301698;D649;5
CO0100;0000391880;D656;10
CO0100;0000392019;D649;37.832
CO0100;0000392063;D649;0.005
CO0100;0000392198;D649;1.28
CO0100;0000392244;D649;1.357
CO0100;0000392514;D649;13.016
CO0100;0002036777;D656;5
CO0100;0000301349;D642;0.004
CO0100;0000390030;D651;23.73
CO0100;0000390500;D672;12.764
CO0100;0000390658;D651;13.21
CO0100;0000391214;D675;42.18
CO0100;0000391606;D651;12.55
CO0100;0000391676;D675;20
CO0100;0000391951;D654;5.04
CO0100;0000392036;D675;21.41
CO0100;0000392183;D651;20
CO0100;0000392222;D675;25
CO0100;0000392261;D405;9.453
CO0100;0000392515;D649;25.631
CO0100;0000392523;D651;11.384
CO0100;0000392727;D651;16.288
CO0100;0000392868;D675;40
CO0100;0000392944;D672;0.005
CO0100;0000392960;D675;0.01
CO0100;0000394125;D675;10
CO0100;0002036537;D651;8
CO0100;0002037084;D651;0.004
CO0100;0000301127;D645;4
CO0100;0000301188;D645;5
CO0100;0000301543;D644;20
CO0100;0000301835;D645;8.35
CO0100;0000301875;D641;13
CO0100;0000301966;D644;57.35
CO0100;0000302163;D645;5
CO0100;0000390625;D647;18
CO0100;0000391268;D645;5
CO0100;0000391289;D645;44.45
CO0100;0000391576;D283;29.41
CO0100;0000391630;D644;62
CO0100;0000391740;D644;25
CO0100;0000391846;D645;10
CO0100;0000391846;D647;28
CO0100;0000391852;D645;15
CO0100;0000391883;D644;10
CO0100;0000392115;D645;11.28
CO0100;0000392348;D644;26
CO0100;0000392403;D647;10
CO0100;0000392566;D645;20.44
CO0100;0000392709;D647;86.46
CO0100;0000392864;D645;5.67
CO0100;0000392874;D647;14.04
CO0100;0000392893;D647;32.85
CO0100;0000392981;D644;5
CO0100;0000393025;D645;8.5
CO0100;0000393859;D682;48.94
CO0100;0000394037;D645;5
CO0100;0000394753;D645;7.5
CO0100;0000394772;D644;31
CO0100;0000394779;D645;15
CO0100;0000394822;D645;25
CO0100;0000394891;D642;35
CO0100;0002036508;D647;48.87
CO0100;0002037202;D645;5
CO0100;0000300993;D682;20
CO0100;0000301241;D661;28.48
CO0100;0000301498;D682;20
CO0100;0000301503;D682;0.002
CO0100;0000301834;D660;26.705
CO0100;0000301834;D671;30
CO0100;0000302253;D637;19.638
CO0100;0000302692;D660;30
CO0100;0000390109;D660;0.005
CO0100;0000390203;D660;11.71
CO0100;0000390287;D671;15.68
CO0100;0000390353;D660;8
CO0100;0000390353;D661;22.94
CO0100;0000390360;D661;20.15
CO0100;0000390447;D637;24.07
CO0100;0000390707;D661;8.72
CO0100;0000390887;D661;0.003
CO0100;0000391155;D661;53.7
CO0100;0000391226;D682;37
CO0100;0000391375;D682;34.31
CO0100;0000391497;D682;52
CO0100;0000391567;D660;17.29
CO0100;0000391567;D661;10
CO0100;0000391619;D660;3.908
CO0100;0000391620;D660;31.38
CO0100;0000391681;D661;26.868
CO0100;0000391786;D287;18.03
CO0100;0000391874;D661;50
CO0100;0000391897;D637;15
CO0100;0000392208;D660;4.024
CO0100;0000392208;D662;6
CO0100;0000392208;D671;5.4
CO0100;0000392231;D283;20
CO0100;0000392231;D660;15
CO0100;0000392273;D660;17.368
CO0100;0000392445;D661;20
CO0100;0000392445;D662;15
CO0100;0000392489;D660;31.21
CO0100;0000392498;D660;68.58
CO0100;0000392513;D660;20
CO0100;0000392541;D637;0.004
CO0100;0000392630;D660;20
CO0100;0000392647;D660;13.967
CO0100;0000392758;D682;15
CO0100;0000392775;D671;12.855
CO0100;0000392835;D660;26.35
CO0100;0000392859;D660;3.295
CO0100;0000392863;D660;55.222
CO0100;0000392882;D661;10
CO0100;0000393137;D660;35.4
CO0100;0000393538;D660;20
CO0100;0000393602;D637;3
CO0100;0000394116;D682;20
CO0100;0000394635;D671;37.58
CO0100;0000394833;D660;0.002
CO0100;0000395038;D671;21.42
CO0100;0000395060;D682;25
CO0100;0000395410;D661;0.005
CO0100;0002036750;D661;0.004
CO0100;0002037144;D661;27.021
CO0100;0000301306;D609;31.16
CO0100;0000301377;D609;15.85
CO0100;0000301389;D611;18.36
CO0100;0000301874;D621;17.47
CO0100;0000302365;D616;25.03
CO0100;0000390257;D620;24.59
CO0100;0000390443;D620;0.086
CO0100;0000390506;D611;49.8
CO0100;0000391309;D622;85.21
CO0100;0000391328;D610;69.25
CO0100;0000391485;D609;47.29
CO0100;0000391504;D622;52.9
CO0100;0000391802;D620;18.416
CO0100;0000391804;D620;40.16
CO0100;0000391840;D620;9.58
CO0100;0000391848;D610;36.64
CO0100;0000391887;D620;29.48
CO0100;0000392018;D622;53.1
CO0100;0000392126;D610;19.9
CO0100;0000392177;D610;48.941
CO0100;0000392233;D153;59.99
CO0100;0000392242;D610;94.19
CO0100;0000392555;D601;48.28
CO0100;0000392611;D616;131.74
CO0100;0000392657;D622;75.31
CO0100;0000392671;D622;86.93
CO0100;0000392736;D620;53.99
CO0100;0000392740;D610;179.92
CO0100;0000392753;D610;22.184
CO0100;0000392783;D620;21.188
CO0100;0000393181;D610;23.79
CO0100;0000393275;D153;45.46
CO0100;0000393457;D153;9.34
CO0100;0000394299;D153;47.26
CO0100;0000394624;D610;4.72
CO0100;0000394806;D602;13.56
CO0100;0000394856;D622;15.43
CO0100;0000395001;D610;11.825
CO0100;0002036645;D612;20.69
CO0100;0002037120;D620;27.56
CO0100;0002037401;D610;16.58
CO0100;0002037406;D622;33.61
CO0100;0002037540;D610;24.03
CO0100;0000033402;D632;44.39
CO0100;0000046520;D631;171.42
CO0100;0000192329;D633;3.164
CO0100;0000254878;D404;7.046
CO0100;0000281553;D300;50
CO0100;0000298454;D402;10
CO0100;0000299903;D632;25.9
CO0100;0000301179;D632;32.57
CO0100;0000301222;D632;35.75
CO0100;0000301444;D631;3.68
CO0100;0000301665;D402;11.288
CO0100;0000301692;D631;30
CO0100;0000301811;D402;10
CO0100;0000301908;D659;11.74
CO0100;0000302010;D631;21.25
CO0100;0000302101;D659;39.12
CO0100;0000302674;D633;11.8
CO0100;0000387912;D624;83.64
CO0100;0000390022;D633;29.749
CO0100;0000390040;D667;25
CO0100;0000390073;D631;18.752
CO0100;0000390378;D633;30
CO0100;0000390473;D631;6.14
CO0100;0000390908;D021;28.18
CO0100;0000390960;D667;0.005
CO0100;0000391218;D669;25
CO0100;0000391251;D618;20
CO0100;0000391251;D652;33
CO0100;0000391251;D659;60.06
CO0100;0000391296;D633;0.002
CO0100;0000391315;D631;72.5
CO0100;0000391354;D631;41.2
CO0100;0000391377;D631;1.8
CO0100;0000391383;D402;77.27
CO0100;0000391407;D659;78.43
CO0100;0000391495;D037;56.74
CO0100;0000391570;D659;40.455
CO0100;0000391609;D633;26.55
CO0100;0000391623;D631;20
CO0100;0000391658;D659;39.54
CO0100;0000391672;D633;0.002
CO0100;0000391756;D659;50
CO0100;0000391896;D404;25.399
CO0100;0000391900;D662;40
CO0100;0000391900;D666;20
CO0100;0000391935;D037;20
CO0100;0000391961;D631;27.168
CO0100;0000391968;D633;10
CO0100;0000392053;D633;15
CO0100;0000392105;D659;49.18
CO0100;0000392259;D631;41.44
CO0100;0000392268;D659;40
CO0100;0000392332;D631;8.94
CO0100;0000392646;D633;10
CO0100;0000392878;D659;41.77
CO0100;0000392921;D006;40
CO0100;0000393322;D633;31.794
CO0100;0000393324;D633;14.674
CO0100;0000393373;D633;15.7
CO0100;0000393610;D633;12.276
CO0100;0000393678;D631;30.86
CO0100;0000394191;D631;2.996
CO0100;0000394265;D021;24
CO0100;0000394349;D633;1.17
CO0100;0000394768;D633;64.8
CO0100;0000394932;D631;15
CO0100;0000394943;D402;74.48
CO0100;0000394954;D631;42.61
CO0100;0000395409;D633;10.855
CO0100;0002037277;D633;6.61
CO0100;0002037389;D635;10
CO0100;0000010400;D007;21.58
CO0100;0000012045;D625;50
CO0100;0000029295;D605;33.785
CO0100;0000033181;D603;54.22
CO0100;0000033181;D605;14
CO0100;0000033486;D021;35
CO0100;0000033539;D605;15.51
CO0100;0000033747;D007;25.68
CO0100;0000034215;D605;20
CO0100;0000034298;D605;48.19
CO0100;0000041402;D605;20
CO0100;0000046122;D603;40.44
CO0100;0000046943;D674;36.51
CO0100;0000065212;D605;7.02
CO0100;0000391422;D067;22.39
CO0100;0000391542;D605;20
CO0100;0000391753;D664;3.683
CO0100;0000392276;D605;16.882
CO0100;0000394173;D605;10.1
CO0100;0000394966;D605;11.146
CO0100;0000395445;D605;54.75
CO0100;0002037039;D603;7
CO0100;0000006003;D006;14.003
CO0100;0000006003;D007;15
CO0100;0000015957;D631;22.06
CO0100;0000030489;D674;6.489
CO0100;0000033303;D007;18.038
CO0100;0000033535;D007;20
CO0100;0000033723;D605;45
CO0100;0000033925;D613;76
CO0100;0000033927;D613;63.197
CO0100;0000034266;D613;60
CO0100;0000045340;D007;37
CO0100;0000045668;D007;27.5
CO0100;0000045856;D006;13.8
CO0100;0000048307;D051;15.8
CO0100;0000048307;D067;20
CO0100;0000053442;D674;69.36
CO0100;0000055185;D613;5
CO0100;0000060140;D613;37.9
CO0100;0000076863;D605;22.744
CO0100;0000087941;D605;20
CO0100;0000092373;D007;38.02
CO0100;0000094750;D667;15
CO0100;0000301020;D613;30
CO0100;0000301459;D613;15
CO0100;0000301804;D613;20.94
CO0100;0000382727;D614;18.19
CO0100;0000391509;D614;34.475
CO0100;0000391692;D006;16.12
CO0100;0000391692;D613;50
CO0100;0000391737;D605;34.005
CO0100;0000391737;D613;30
CO0100;0000391870;D674;46.97
CO0100;0000391971;D666;15
CO0100;0000392011;D613;0.005
CO0100;0000392463;D613;20
CO0100;0000392576;D613;37.66
CO0100;0000392615;D674;42.857
CO0100;0000392692;D613;10
CO0100;0000392692;D667;10
CO0100;0000392697;D613;6.808
CO0100;0000394387;D613;4
